GEOID,NAME,variable,estimate,moe
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,poverty_den,NA,NA
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,poverty_num,NA,NA
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,med_income,124438,52346
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,unemp_den,590,219
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,unemp_num,0,14
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,no_ins_den,1133,353
040136133003,Block Group 3; Census Tract 6133; Maricopa County; Arizona,no_ins_num,0,14
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,no_hs_den,591,191
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,no_hs_num,0,14
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,poverty_den,NA,NA
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,poverty_num,NA,NA
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,med_income,245750,46291
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,unemp_den,427,179
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,unemp_num,8,11
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,no_ins_den,779,255
040132168092,Block Group 2; Census Tract 2168.09; Maricopa County; Arizona,no_ins_num,0,14
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,no_hs_den,1016,282
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,no_hs_num,0,14
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,poverty_den,NA,NA
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,poverty_num,NA,NA
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,med_income,100342,29581
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,unemp_den,900,262
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,unemp_num,0,14
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,no_ins_den,1511,452
040134223093,Block Group 3; Census Tract 4223.09; Maricopa County; Arizona,no_ins_num,0,14
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,no_hs_den,1193,338
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,no_hs_num,0,14
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,poverty_den,NA,NA
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,poverty_num,NA,NA
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,med_income,105625,81886
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,unemp_den,491,153
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,unemp_num,10,15
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,no_ins_den,1770,993
040132168342,Block Group 2; Census Tract 2168.34; Maricopa County; Arizona,no_ins_num,0,14
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,no_hs_den,1024,207
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,no_hs_num,0,14
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,poverty_den,NA,NA
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,poverty_num,NA,NA
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,med_income,133665,29675
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,unemp_den,808,197
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,unemp_num,0,14
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,no_ins_den,1703,365
040134226211,Block Group 1; Census Tract 4226.21; Maricopa County; Arizona,no_ins_num,0,14
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,no_hs_den,1330,271
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,no_hs_num,0,14
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,poverty_den,NA,NA
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,poverty_num,NA,NA
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,med_income,87083,13976
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,unemp_den,1244,265
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,unemp_num,59,47
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,no_ins_den,1791,307
040134226361,Block Group 1; Census Tract 4226.36; Maricopa County; Arizona,no_ins_num,90,92
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,no_hs_den,1140,487
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,no_hs_num,29,61
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,poverty_den,NA,NA
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,poverty_num,NA,NA
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,med_income,71300,37691
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,unemp_den,1131,356
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,unemp_num,82,72
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,no_ins_den,2546,934
040131042191,Block Group 1; Census Tract 1042.19; Maricopa County; Arizona,no_ins_num,389,457
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,no_hs_den,1273,539
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,no_hs_num,0,14
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,poverty_den,NA,NA
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,poverty_num,NA,NA
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,med_income,205039,26276
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,unemp_den,693,289
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,unemp_num,0,14
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,no_ins_den,1634,624
040138126002,Block Group 2; Census Tract 8126; Maricopa County; Arizona,no_ins_num,0,14
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,no_hs_den,698,269
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,no_hs_num,0,14
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,poverty_den,NA,NA
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,poverty_num,NA,NA
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,med_income,250001,NA
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,unemp_den,594,253
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,unemp_num,14,24
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,no_ins_den,938,333
040132173001,Block Group 1; Census Tract 2173; Maricopa County; Arizona,no_ins_num,25,33
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,no_hs_den,914,332
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,no_hs_num,0,14
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,poverty_den,NA,NA
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,poverty_num,NA,NA
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,med_income,102266,86039
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,unemp_den,663,242
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,unemp_num,26,33
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,no_ins_den,1255,471
040136133005,Block Group 5; Census Tract 6133; Maricopa County; Arizona,no_ins_num,0,14
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,no_hs_den,764,230
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,no_hs_num,0,14
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,poverty_den,NA,NA
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,poverty_num,NA,NA
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,med_income,88220,28072
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,unemp_den,480,224
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,unemp_num,0,14
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,no_ins_den,853,261
040136169001,Block Group 1; Census Tract 6169; Maricopa County; Arizona,no_ins_num,0,14
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,no_hs_den,1938,175
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,no_hs_num,15,20
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,poverty_den,NA,NA
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,poverty_num,NA,NA
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,med_income,129286,12398
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,unemp_den,1406,167
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,unemp_num,36,23
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,no_ins_den,2720,257
040137233071,Block Group 1; Census Tract 7233.07; Maricopa County; Arizona,no_ins_num,56,51
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,no_hs_den,713,476
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,no_hs_num,13,23
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,poverty_den,NA,NA
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,poverty_num,NA,NA
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,med_income,109368,33328
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,unemp_den,498,351
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,unemp_num,8,12
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,no_ins_den,934,616
040134225101,Block Group 1; Census Tract 4225.10; Maricopa County; Arizona,no_ins_num,0,14
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,no_hs_den,1401,260
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,no_hs_num,43,39
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,poverty_den,NA,NA
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,poverty_num,NA,NA
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,med_income,65982,23853
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,unemp_den,1080,253
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,unemp_num,19,31
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,no_ins_den,2028,366
040130716002,Block Group 2; Census Tract 716; Maricopa County; Arizona,no_ins_num,0,14
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,no_hs_den,1594,267
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,no_hs_num,9,14
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,poverty_den,NA,NA
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,poverty_num,NA,NA
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,med_income,72282,15831
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,unemp_den,1701,275
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,unemp_num,77,53
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,no_ins_den,2430,397
040133197101,Block Group 1; Census Tract 3197.10; Maricopa County; Arizona,no_ins_num,8,12
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,no_hs_den,284,157
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,no_hs_num,2,5
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,poverty_den,NA,NA
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,poverty_num,NA,NA
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,med_income,85139,68639
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,unemp_den,387,311
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,unemp_num,0,14
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,no_ins_den,678,421
040131137021,Block Group 1; Census Tract 1137.02; Maricopa County; Arizona,no_ins_num,0,14
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,no_hs_den,1436,327
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,no_hs_num,0,14
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,poverty_den,NA,NA
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,poverty_num,NA,NA
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,med_income,59225,15762
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,unemp_den,759,270
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,unemp_num,28,30
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,no_ins_den,1955,714
040136135001,Block Group 1; Census Tract 6135; Maricopa County; Arizona,no_ins_num,8,13
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,no_hs_den,1697,447
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,no_hs_num,73,88
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,poverty_den,NA,NA
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,poverty_num,NA,NA
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,med_income,130337,21334
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,unemp_den,1498,443
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,unemp_num,35,52
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,no_ins_den,2501,607
040136113005,Block Group 5; Census Tract 6113; Maricopa County; Arizona,no_ins_num,15,26
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,no_hs_den,1834,318
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,no_hs_num,16,26
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,poverty_den,NA,NA
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,poverty_num,NA,NA
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,med_income,250001,NA
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,unemp_den,1063,252
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,unemp_num,11,19
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,no_ins_den,2109,386
040132168592,Block Group 2; Census Tract 2168.59; Maricopa County; Arizona,no_ins_num,0,14
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,no_hs_den,1893,400
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,no_hs_num,60,74
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,poverty_den,NA,NA
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,poverty_num,NA,NA
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,med_income,84904,10669
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,unemp_den,1846,449
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,unemp_num,111,79
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,no_ins_den,2833,637
040130610492,Block Group 2; Census Tract 610.49; Maricopa County; Arizona,no_ins_num,15,23
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,no_hs_den,1334,272
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,no_hs_num,30,28
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,poverty_den,NA,NA
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,poverty_num,NA,NA
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,med_income,52143,46938
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,unemp_den,1220,286
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,unemp_num,17,23
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,no_ins_den,2351,561
040131033062,Block Group 2; Census Tract 1033.06; Maricopa County; Arizona,no_ins_num,151,130
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,no_hs_den,1313,200
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,no_hs_num,0,14
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,poverty_den,NA,NA
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,poverty_num,NA,NA
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,med_income,57587,9017
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,unemp_den,343,144
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,unemp_num,15,22
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,no_ins_den,1295,200
040136155001,Block Group 1; Census Tract 6155; Maricopa County; Arizona,no_ins_num,0,14
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,no_hs_den,800,143
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,no_hs_num,0,14
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,poverty_den,NA,NA
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,poverty_num,NA,NA
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,med_income,32452,31983
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,unemp_den,493,144
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,unemp_num,28,28
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,no_ins_den,938,169
040131142001,Block Group 1; Census Tract 1142; Maricopa County; Arizona,no_ins_num,14,21
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,no_hs_den,1024,260
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,no_hs_num,0,14
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,poverty_den,NA,NA
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,poverty_num,NA,NA
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,med_income,116650,46495
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,unemp_den,844,233
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,unemp_num,0,14
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,no_ins_den,1371,361
040131167194,Block Group 4; Census Tract 1167.19; Maricopa County; Arizona,no_ins_num,0,14
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,no_hs_den,1204,262
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,no_hs_num,0,14
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,poverty_den,NA,NA
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,poverty_num,NA,NA
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,med_income,57872,8720
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,unemp_den,1190,235
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,unemp_num,54,77
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,no_ins_den,2051,406
040131167171,Block Group 1; Census Tract 1167.17; Maricopa County; Arizona,no_ins_num,25,48
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,no_hs_den,709,159
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,no_hs_num,20,26
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,poverty_den,NA,NA
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,poverty_num,NA,NA
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,med_income,90417,37389
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,unemp_den,594,173
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,unemp_num,16,23
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,no_ins_den,1017,247
040134216012,Block Group 2; Census Tract 4216.01; Maricopa County; Arizona,no_ins_num,71,67
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,no_hs_den,1723,538
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,no_hs_num,118,115
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,poverty_den,NA,NA
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,poverty_num,NA,NA
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,med_income,65208,28632
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,unemp_den,1828,436
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,unemp_num,39,44
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,no_ins_den,2947,790
040133189001,Block Group 1; Census Tract 3189; Maricopa County; Arizona,no_ins_num,0,14
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,no_hs_den,1044,331
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,no_hs_num,19,35
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,poverty_den,NA,NA
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,poverty_num,NA,NA
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,med_income,75775,6296
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,unemp_den,824,315
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,unemp_num,12,28
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,no_ins_den,1577,546
040130923081,Block Group 1; Census Tract 923.08; Maricopa County; Arizona,no_ins_num,0,14
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,no_hs_den,740,261
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,no_hs_num,0,14
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,poverty_den,NA,NA
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,poverty_num,NA,NA
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,med_income,120938,74742
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,unemp_den,696,283
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,unemp_num,4,17
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,no_ins_den,1098,402
040131036122,Block Group 2; Census Tract 1036.12; Maricopa County; Arizona,no_ins_num,52,88
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,no_hs_den,1189,318
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,no_hs_num,2,4
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,poverty_den,NA,NA
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,poverty_num,NA,NA
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,med_income,92969,12702
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,unemp_den,872,236
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,unemp_num,6,11
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,no_ins_den,1946,500
040138152011,Block Group 1; Census Tract 8152.01; Maricopa County; Arizona,no_ins_num,122,180
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,no_hs_den,104,112
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,no_hs_num,13,22
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,poverty_den,NA,NA
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,poverty_num,NA,NA
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,med_income,NA,NA
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,unemp_den,48,57
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,unemp_num,8,11
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,no_ins_den,140,138
040131149003,Block Group 3; Census Tract 1149; Maricopa County; Arizona,no_ins_num,0,14
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,no_hs_den,1310,312
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,no_hs_num,12,20
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,poverty_den,NA,NA
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,poverty_num,NA,NA
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,med_income,112750,61026
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,unemp_den,671,226
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,unemp_num,31,52
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,no_ins_den,1761,445
040130101031,Block Group 1; Census Tract 101.03; Maricopa County; Arizona,no_ins_num,0,14
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,no_hs_den,823,257
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,no_hs_num,0,14
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,poverty_den,NA,NA
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,poverty_num,NA,NA
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,med_income,121518,57192
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,unemp_den,552,344
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,unemp_num,26,30
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,no_ins_den,1294,795
040138159022,Block Group 2; Census Tract 8159.02; Maricopa County; Arizona,no_ins_num,0,14
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,no_hs_den,1050,475
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,no_hs_num,40,66
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,poverty_den,NA,NA
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,poverty_num,NA,NA
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,med_income,47500,12341
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,unemp_den,660,336
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,unemp_num,40,63
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,no_ins_den,1791,729
040131137014,Block Group 4; Census Tract 1137.01; Maricopa County; Arizona,no_ins_num,81,103
040138171033,Block Group 3; Census Tract 8171.03; Maricopa County; Arizona,no_hs_den,1776,361
040138171033,Block Group 3; Census Tract 8171.03; Maricopa County; Arizona,no_hs_num,0,14
040138171033,Block Group 3; Census Tract 8171.03; Maricopa County; Arizona,poverty_den,NA,NA
040138171033,Block Group 3; Census Tract 8171.03; Maricopa County; Arizona,poverty_num,NA,NA
